,id,zipcode,service_area,geometry
6208,10307,1101,Anton,"POLYGON ((4.943103021758524 52.31102057704115, 4.946050750842993 52.31102057704115, 4.946050750842993 52.309218775239344, 4.943103021758524 52.309218775239344, 4.943103021758524 52.31102057704115))"
6209,10308,1101,Anton,"POLYGON ((4.943103021758524 52.31282237884295, 4.946050750842993 52.31282237884295, 4.946050750842993 52.31102057704115, 4.943103021758524 52.31102057704115, 4.943103021758524 52.31282237884295))"
6210,10309,1101,Anton,"POLYGON ((4.943103021758524 52.314624180644756, 4.946050750842993 52.314624180644756, 4.946050750842993 52.31282237884295, 4.943103021758524 52.31282237884295, 4.943103021758524 52.314624180644756))"
6211,10310,1101,Anton,"POLYGON ((4.943103021758524 52.31642598244656, 4.946050750842993 52.31642598244656, 4.946050750842993 52.314624180644756, 4.943103021758524 52.314624180644756, 4.943103021758524 52.31642598244656))"
6212,10311,1101,Anton,"POLYGON ((4.943103021758524 52.318227784248364, 4.946050750842993 52.318227784248364, 4.946050750842993 52.31642598244656, 4.943103021758524 52.31642598244656, 4.943103021758524 52.318227784248364))"
6213,10312,1102,Anton,"POLYGON ((4.943103021758524 52.32002958605017, 4.946050750842993 52.32002958605017, 4.946050750842993 52.318227784248364, 4.943103021758524 52.318227784248364, 4.943103021758524 52.32002958605017))"
6214,10313,1102,Anton,"POLYGON ((4.943103021758524 52.32183138785197, 4.946050750842993 52.32183138785197, 4.946050750842993 52.32002958605017, 4.943103021758524 52.32002958605017, 4.943103021758524 52.32183138785197))"
6215,10314,1102,Anton,"POLYGON ((4.943103021758524 52.323633189653776, 4.946050750842993 52.323633189653776, 4.946050750842993 52.32183138785197, 4.943103021758524 52.32183138785197, 4.943103021758524 52.323633189653776))"
6216,10315,1102,Anton,"POLYGON ((4.943103021758524 52.32543499145558, 4.946050750842993 52.32543499145558, 4.946050750842993 52.323633189653776, 4.943103021758524 52.323633189653776, 4.943103021758524 52.32543499145558))"
6217,10316,1102,Duivendrecht,"POLYGON ((4.943103021758524 52.327236793257384, 4.946050750842993 52.327236793257384, 4.946050750842993 52.32543499145558, 4.943103021758524 52.32543499145558, 4.943103021758524 52.327236793257384))"
6218,10317,1115,Duivendrecht,"POLYGON ((4.943103021758524 52.32903859505919, 4.946050750842993 52.32903859505919, 4.946050750842993 52.327236793257384, 4.943103021758524 52.327236793257384, 4.943103021758524 52.32903859505919))"
6219,10318,1112,Duivendrecht,"POLYGON ((4.943103021758524 52.33084039686099, 4.946050750842993 52.33084039686099, 4.946050750842993 52.32903859505919, 4.943103021758524 52.32903859505919, 4.943103021758524 52.33084039686099))"
6220,10319,1115,Duivendrecht,"POLYGON ((4.943103021758524 52.332642198662796, 4.946050750842993 52.332642198662796, 4.946050750842993 52.33084039686099, 4.943103021758524 52.33084039686099, 4.943103021758524 52.332642198662796))"
6221,10320,1115,Duivendrecht,"POLYGON ((4.943103021758524 52.3344440004646, 4.946050750842993 52.3344440004646, 4.946050750842993 52.332642198662796, 4.943103021758524 52.332642198662796, 4.943103021758524 52.3344440004646))"
6222,10321,1115,Duivendrecht,"POLYGON ((4.943103021758524 52.336245802266404, 4.946050750842993 52.336245802266404, 4.946050750842993 52.3344440004646, 4.943103021758524 52.3344440004646, 4.943103021758524 52.336245802266404))"
6223,10322,1115,Duivendrecht,"POLYGON ((4.943103021758524 52.33804760406821, 4.946050750842993 52.33804760406821, 4.946050750842993 52.336245802266404, 4.943103021758524 52.336245802266404, 4.943103021758524 52.33804760406821))"
6224,10323,1097,Diemen,"POLYGON ((4.943103021758524 52.33984940587001, 4.946050750842993 52.33984940587001, 4.946050750842993 52.33804760406821, 4.943103021758524 52.33804760406821, 4.943103021758524 52.33984940587001))"
6225,10324,1097,Diemen,"POLYGON ((4.943103021758524 52.341651207671816, 4.946050750842993 52.341651207671816, 4.946050750842993 52.33984940587001, 4.943103021758524 52.33984940587001, 4.943103021758524 52.341651207671816))"
6226,10325,1097,Diemen,"POLYGON ((4.943103021758524 52.34345300947362, 4.946050750842993 52.34345300947362, 4.946050750842993 52.341651207671816, 4.943103021758524 52.341651207671816, 4.943103021758524 52.34345300947362))"
6227,10326,1097,Willem,"POLYGON ((4.943103021758524 52.345254811275424, 4.946050750842993 52.345254811275424, 4.946050750842993 52.34345300947362, 4.943103021758524 52.34345300947362, 4.943103021758524 52.345254811275424))"
6228,10327,1097,Victor,"POLYGON ((4.943103021758524 52.34705661307723, 4.946050750842993 52.34705661307723, 4.946050750842993 52.345254811275424, 4.943103021758524 52.345254811275424, 4.943103021758524 52.34705661307723))"
6229,10328,1098,Victor,"POLYGON ((4.943103021758524 52.34885841487903, 4.946050750842993 52.34885841487903, 4.946050750842993 52.34705661307723, 4.943103021758524 52.34705661307723, 4.943103021758524 52.34885841487903))"
6230,10329,1098,Victor,"POLYGON ((4.943103021758524 52.350660216680836, 4.946050750842993 52.350660216680836, 4.946050750842993 52.34885841487903, 4.943103021758524 52.34885841487903, 4.943103021758524 52.350660216680836))"
6231,10330,1098,Victor,"POLYGON ((4.943103021758524 52.35246201848264, 4.946050750842993 52.35246201848264, 4.946050750842993 52.350660216680836, 4.943103021758524 52.350660216680836, 4.943103021758524 52.35246201848264))"
6232,10331,1098,Victor,"POLYGON ((4.943103021758524 52.354263820284444, 4.946050750842993 52.354263820284444, 4.946050750842993 52.35246201848264, 4.943103021758524 52.35246201848264, 4.943103021758524 52.354263820284444))"
6233,10332,1098,Victor,"POLYGON ((4.943103021758524 52.35606562208625, 4.946050750842993 52.35606562208625, 4.946050750842993 52.354263820284444, 4.943103021758524 52.354263820284444, 4.943103021758524 52.35606562208625))"
6234,10333,1098,Victor,"POLYGON ((4.943103021758524 52.35786742388805, 4.946050750842993 52.35786742388805, 4.946050750842993 52.35606562208625, 4.943103021758524 52.35606562208625, 4.943103021758524 52.35786742388805))"
6235,10334,1098,Victor,"POLYGON ((4.943103021758524 52.359669225689856, 4.946050750842993 52.359669225689856, 4.946050750842993 52.35786742388805, 4.943103021758524 52.35786742388805, 4.943103021758524 52.359669225689856))"
6236,10335,1095,Victor,"POLYGON ((4.943103021758524 52.36147102749166, 4.946050750842993 52.36147102749166, 4.946050750842993 52.359669225689856, 4.943103021758524 52.359669225689856, 4.943103021758524 52.36147102749166))"
6237,10336,1095,Victor,"POLYGON ((4.943103021758524 52.363272829293464, 4.946050750842993 52.363272829293464, 4.946050750842993 52.36147102749166, 4.943103021758524 52.36147102749166, 4.943103021758524 52.363272829293464))"
6238,10337,1095,Victor,"POLYGON ((4.943103021758524 52.36507463109527, 4.946050750842993 52.36507463109527, 4.946050750842993 52.363272829293464, 4.943103021758524 52.363272829293464, 4.943103021758524 52.36507463109527))"
6239,10338,1095,Victor,"POLYGON ((4.943103021758524 52.36687643289707, 4.946050750842993 52.36687643289707, 4.946050750842993 52.36507463109527, 4.943103021758524 52.36507463109527, 4.943103021758524 52.36687643289707))"
6240,10339,1019,Victor,"POLYGON ((4.943103021758524 52.368678234698876, 4.946050750842993 52.368678234698876, 4.946050750842993 52.36687643289707, 4.943103021758524 52.36687643289707, 4.943103021758524 52.368678234698876))"
6241,10340,1019,Victor,"POLYGON ((4.943103021758524 52.37048003650068, 4.946050750842993 52.37048003650068, 4.946050750842993 52.368678234698876, 4.943103021758524 52.368678234698876, 4.943103021758524 52.37048003650068))"
6242,10341,1019,Victor,"POLYGON ((4.943103021758524 52.372281838302484, 4.946050750842993 52.372281838302484, 4.946050750842993 52.37048003650068, 4.943103021758524 52.37048003650068, 4.943103021758524 52.372281838302484))"
6243,10342,1019,Victor,"POLYGON ((4.943103021758524 52.37408364010429, 4.946050750842993 52.37408364010429, 4.946050750842993 52.372281838302484, 4.943103021758524 52.372281838302484, 4.943103021758524 52.37408364010429))"
6244,10343,1019,Victor,"POLYGON ((4.943103021758524 52.37588544190609, 4.946050750842993 52.37588544190609, 4.946050750842993 52.37408364010429, 4.943103021758524 52.37408364010429, 4.943103021758524 52.37588544190609))"
6245,10344,1019,Nico,"POLYGON ((4.943103021758524 52.377687243707896, 4.946050750842993 52.377687243707896, 4.946050750842993 52.37588544190609, 4.943103021758524 52.37588544190609, 4.943103021758524 52.377687243707896))"
6246,10345,1019,Nico,"POLYGON ((4.943103021758524 52.3794890455097, 4.946050750842993 52.3794890455097, 4.946050750842993 52.377687243707896, 4.943103021758524 52.377687243707896, 4.943103021758524 52.3794890455097))"
6247,10346,1019,Nico,"POLYGON ((4.943103021758524 52.381290847311504, 4.946050750842993 52.381290847311504, 4.946050750842993 52.3794890455097, 4.943103021758524 52.3794890455097, 4.943103021758524 52.381290847311504))"
6248,10347,1019,Nico,"POLYGON ((4.943103021758524 52.38309264911331, 4.946050750842993 52.38309264911331, 4.946050750842993 52.381290847311504, 4.943103021758524 52.381290847311504, 4.943103021758524 52.38309264911331))"
6249,10348,1023,Zebra,"POLYGON ((4.943103021758524 52.38489445091511, 4.946050750842993 52.38489445091511, 4.946050750842993 52.38309264911331, 4.943103021758524 52.38309264911331, 4.943103021758524 52.38489445091511))"
6250,10349,1023,Zebra,"POLYGON ((4.943103021758524 52.386696252716916, 4.946050750842993 52.386696252716916, 4.946050750842993 52.38489445091511, 4.943103021758524 52.38489445091511, 4.943103021758524 52.386696252716916))"
6251,10350,1023,Zebra,"POLYGON ((4.943103021758524 52.38849805451872, 4.946050750842993 52.38849805451872, 4.946050750842993 52.386696252716916, 4.943103021758524 52.386696252716916, 4.943103021758524 52.38849805451872))"
6252,10351,1023,Zebra,"POLYGON ((4.943103021758524 52.390299856320524, 4.946050750842993 52.390299856320524, 4.946050750842993 52.38849805451872, 4.943103021758524 52.38849805451872, 4.943103021758524 52.390299856320524))"
6253,10352,1023,Zebra,"POLYGON ((4.943103021758524 52.39210165812233, 4.946050750842993 52.39210165812233, 4.946050750842993 52.390299856320524, 4.943103021758524 52.390299856320524, 4.943103021758524 52.39210165812233))"
6254,10353,1023,Zebra,"POLYGON ((4.943103021758524 52.39390345992413, 4.946050750842993 52.39390345992413, 4.946050750842993 52.39210165812233, 4.943103021758524 52.39210165812233, 4.943103021758524 52.39390345992413))"
6255,10354,1024,Zebra,"POLYGON ((4.943103021758524 52.39570526172594, 4.946050750842993 52.39570526172594, 4.946050750842993 52.39390345992413, 4.943103021758524 52.39390345992413, 4.943103021758524 52.39570526172594))"
6256,10355,1024,Zebra,"POLYGON ((4.943103021758524 52.39750706352774, 4.946050750842993 52.39750706352774, 4.946050750842993 52.39570526172594, 4.943103021758524 52.39570526172594, 4.943103021758524 52.39750706352774))"
6257,10356,1024,Zebra,"POLYGON ((4.943103021758524 52.399308865329544, 4.946050750842993 52.399308865329544, 4.946050750842993 52.39750706352774, 4.943103021758524 52.39750706352774, 4.943103021758524 52.399308865329544))"
6258,10357,1025,Zebra,"POLYGON ((4.943103021758524 52.40111066713135, 4.946050750842993 52.40111066713135, 4.946050750842993 52.399308865329544, 4.943103021758524 52.399308865329544, 4.943103021758524 52.40111066713135))"
6259,10358,1025,Zebra,"POLYGON ((4.943103021758524 52.40291246893315, 4.946050750842993 52.40291246893315, 4.946050750842993 52.40111066713135, 4.943103021758524 52.40111066713135, 4.943103021758524 52.40291246893315))"
6260,10359,1025,Zebra,"POLYGON ((4.943103021758524 52.40471427073496, 4.946050750842993 52.40471427073496, 4.946050750842993 52.40291246893315, 4.943103021758524 52.40291246893315, 4.943103021758524 52.40471427073496))"
6261,10360,1025,Zebra,"POLYGON ((4.943103021758524 52.40651607253676, 4.946050750842993 52.40651607253676, 4.946050750842993 52.40471427073496, 4.943103021758524 52.40471427073496, 4.943103021758524 52.40651607253676))"
6262,10361,1027,Zebra,"POLYGON ((4.943103021758524 52.408317874338564, 4.946050750842993 52.408317874338564, 4.946050750842993 52.40651607253676, 4.943103021758524 52.40651607253676, 4.943103021758524 52.408317874338564))"
6263,10362,1027,Zebra,"POLYGON ((4.943103021758524 52.41011967614037, 4.946050750842993 52.41011967614037, 4.946050750842993 52.408317874338564, 4.943103021758524 52.408317874338564, 4.943103021758524 52.41011967614037))"
6264,10363,1027,Zebra,"POLYGON ((4.943103021758524 52.41192147794217, 4.946050750842993 52.41192147794217, 4.946050750842993 52.41011967614037, 4.943103021758524 52.41011967614037, 4.943103021758524 52.41192147794217))"
6265,10364,1027,Zebra,"POLYGON ((4.943103021758524 52.41372327974398, 4.946050750842993 52.41372327974398, 4.946050750842993 52.41192147794217, 4.943103021758524 52.41192147794217, 4.943103021758524 52.41372327974398))"
6266,10365,1027,Zebra,"POLYGON ((4.943103021758524 52.41552508154578, 4.946050750842993 52.41552508154578, 4.946050750842993 52.41372327974398, 4.943103021758524 52.41372327974398, 4.943103021758524 52.41552508154578))"
6267,10415,1027,Anton,"POLYGON ((4.946050750842993 52.28038994641048, 4.948998479927462 52.28038994641048, 4.948998479927462 52.278588144608676, 4.946050750842993 52.278588144608676, 4.946050750842993 52.28038994641048))"
6268,10416,1191,Anton,"POLYGON ((4.946050750842993 52.282191748212284, 4.948998479927462 52.282191748212284, 4.948998479927462 52.28038994641048, 4.946050750842993 52.28038994641048, 4.946050750842993 52.282191748212284))"
6269,10417,1191,Anton,"POLYGON ((4.946050750842993 52.28399355001409, 4.948998479927462 52.28399355001409, 4.948998479927462 52.282191748212284, 4.946050750842993 52.282191748212284, 4.946050750842993 52.28399355001409))"
6270,10418,1191,Amstelveen,"POLYGON ((4.946050750842993 52.28579535181589, 4.948998479927462 52.28579535181589, 4.948998479927462 52.28399355001409, 4.946050750842993 52.28399355001409, 4.946050750842993 52.28579535181589))"
6271,10419,1191,Amstelveen,"POLYGON ((4.946050750842993 52.287597153617696, 4.948998479927462 52.287597153617696, 4.948998479927462 52.28579535181589, 4.946050750842993 52.28579535181589, 4.946050750842993 52.287597153617696))"
6272,10420,1191,Anton,"POLYGON ((4.946050750842993 52.2893989554195, 4.948998479927462 52.2893989554195, 4.948998479927462 52.287597153617696, 4.946050750842993 52.287597153617696, 4.946050750842993 52.2893989554195))"
6273,10421,1105,Anton,"POLYGON ((4.946050750842993 52.291200757221304, 4.948998479927462 52.291200757221304, 4.948998479927462 52.2893989554195, 4.946050750842993 52.2893989554195, 4.946050750842993 52.291200757221304))"
6274,10422,1105,Anton,"POLYGON ((4.946050750842993 52.29300255902311, 4.948998479927462 52.29300255902311, 4.948998479927462 52.291200757221304, 4.946050750842993 52.291200757221304, 4.946050750842993 52.29300255902311))"
6275,10423,1105,Anton,"POLYGON ((4.946050750842993 52.29480436082491, 4.948998479927462 52.29480436082491, 4.948998479927462 52.29300255902311, 4.946050750842993 52.29300255902311, 4.946050750842993 52.29480436082491))"
6276,10424,1105,Anton,"POLYGON ((4.946050750842993 52.296606162626716, 4.948998479927462 52.296606162626716, 4.948998479927462 52.29480436082491, 4.946050750842993 52.29480436082491, 4.946050750842993 52.296606162626716))"
6277,10425,1105,Anton,"POLYGON ((4.946050750842993 52.29840796442852, 4.948998479927462 52.29840796442852, 4.948998479927462 52.296606162626716, 4.946050750842993 52.296606162626716, 4.946050750842993 52.29840796442852))"
6278,10426,1105,Anton,"POLYGON ((4.946050750842993 52.300209766230324, 4.948998479927462 52.300209766230324, 4.948998479927462 52.29840796442852, 4.946050750842993 52.29840796442852, 4.946050750842993 52.300209766230324))"
6279,10427,1101,Anton,"POLYGON ((4.946050750842993 52.30201156803213, 4.948998479927462 52.30201156803213, 4.948998479927462 52.300209766230324, 4.946050750842993 52.300209766230324, 4.946050750842993 52.30201156803213))"
6280,10428,1101,Anton,"POLYGON ((4.946050750842993 52.30381336983393, 4.948998479927462 52.30381336983393, 4.948998479927462 52.30201156803213, 4.946050750842993 52.30201156803213, 4.946050750842993 52.30381336983393))"
6281,10429,1101,Anton,"POLYGON ((4.946050750842993 52.305615171635736, 4.948998479927462 52.305615171635736, 4.948998479927462 52.30381336983393, 4.946050750842993 52.30381336983393, 4.946050750842993 52.305615171635736))"
6282,10430,1101,Anton,"POLYGON ((4.946050750842993 52.30741697343754, 4.948998479927462 52.30741697343754, 4.948998479927462 52.305615171635736, 4.946050750842993 52.305615171635736, 4.946050750842993 52.30741697343754))"
6283,10431,1101,Anton,"POLYGON ((4.946050750842993 52.309218775239344, 4.948998479927462 52.309218775239344, 4.948998479927462 52.30741697343754, 4.946050750842993 52.30741697343754, 4.946050750842993 52.309218775239344))"
6284,10432,1101,Anton,"POLYGON ((4.946050750842993 52.31102057704115, 4.948998479927462 52.31102057704115, 4.948998479927462 52.309218775239344, 4.946050750842993 52.309218775239344, 4.946050750842993 52.31102057704115))"
6285,10433,1101,Anton,"POLYGON ((4.946050750842993 52.31282237884295, 4.948998479927462 52.31282237884295, 4.948998479927462 52.31102057704115, 4.946050750842993 52.31102057704115, 4.946050750842993 52.31282237884295))"
6286,10434,1101,Anton,"POLYGON ((4.946050750842993 52.314624180644756, 4.948998479927462 52.314624180644756, 4.948998479927462 52.31282237884295, 4.946050750842993 52.31282237884295, 4.946050750842993 52.314624180644756))"
6287,10435,1102,Anton,"POLYGON ((4.946050750842993 52.31642598244656, 4.948998479927462 52.31642598244656, 4.948998479927462 52.314624180644756, 4.946050750842993 52.314624180644756, 4.946050750842993 52.31642598244656))"
6288,10436,1102,Anton,"POLYGON ((4.946050750842993 52.318227784248364, 4.948998479927462 52.318227784248364, 4.948998479927462 52.31642598244656, 4.946050750842993 52.31642598244656, 4.946050750842993 52.318227784248364))"
6289,10437,1102,Anton,"POLYGON ((4.946050750842993 52.32002958605017, 4.948998479927462 52.32002958605017, 4.948998479927462 52.318227784248364, 4.946050750842993 52.318227784248364, 4.946050750842993 52.32002958605017))"
6290,10438,1102,Anton,"POLYGON ((4.946050750842993 52.32183138785197, 4.948998479927462 52.32183138785197, 4.948998479927462 52.32002958605017, 4.946050750842993 52.32002958605017, 4.946050750842993 52.32183138785197))"
6291,10439,1102,Anton,"POLYGON ((4.946050750842993 52.323633189653776, 4.948998479927462 52.323633189653776, 4.948998479927462 52.32183138785197, 4.946050750842993 52.32183138785197, 4.946050750842993 52.323633189653776))"
6292,10440,1102,Anton,"POLYGON ((4.946050750842993 52.32543499145558, 4.948998479927462 52.32543499145558, 4.948998479927462 52.323633189653776, 4.946050750842993 52.323633189653776, 4.946050750842993 52.32543499145558))"
6293,10441,1102,Anton,"POLYGON ((4.946050750842993 52.327236793257384, 4.948998479927462 52.327236793257384, 4.948998479927462 52.32543499145558, 4.946050750842993 52.32543499145558, 4.946050750842993 52.327236793257384))"
6294,10442,1102,Duivendrecht,"POLYGON ((4.946050750842993 52.32903859505919, 4.948998479927462 52.32903859505919, 4.948998479927462 52.327236793257384, 4.946050750842993 52.327236793257384, 4.946050750842993 52.32903859505919))"
6295,10443,1112,Duivendrecht,"POLYGON ((4.946050750842993 52.33084039686099, 4.948998479927462 52.33084039686099, 4.948998479927462 52.32903859505919, 4.946050750842993 52.32903859505919, 4.946050750842993 52.33084039686099))"
6296,10444,1112,Duivendrecht,"POLYGON ((4.946050750842993 52.332642198662796, 4.948998479927462 52.332642198662796, 4.948998479927462 52.33084039686099, 4.946050750842993 52.33084039686099, 4.946050750842993 52.332642198662796))"
6297,10445,1115,Duivendrecht,"POLYGON ((4.946050750842993 52.3344440004646, 4.948998479927462 52.3344440004646, 4.948998479927462 52.332642198662796, 4.946050750842993 52.332642198662796, 4.946050750842993 52.3344440004646))"
6298,10446,1115,Duivendrecht,"POLYGON ((4.946050750842993 52.336245802266404, 4.948998479927462 52.336245802266404, 4.948998479927462 52.3344440004646, 4.946050750842993 52.3344440004646, 4.946050750842993 52.336245802266404))"
6299,10447,1115,Duivendrecht,"POLYGON ((4.946050750842993 52.33804760406821, 4.948998479927462 52.33804760406821, 4.948998479927462 52.336245802266404, 4.946050750842993 52.336245802266404, 4.946050750842993 52.33804760406821))"
6300,10448,1097,Diemen,"POLYGON ((4.946050750842993 52.33984940587001, 4.948998479927462 52.33984940587001, 4.948998479927462 52.33804760406821, 4.946050750842993 52.33804760406821, 4.946050750842993 52.33984940587001))"
6301,10449,1097,Diemen,"POLYGON ((4.946050750842993 52.341651207671816, 4.948998479927462 52.341651207671816, 4.948998479927462 52.33984940587001, 4.946050750842993 52.33984940587001, 4.946050750842993 52.341651207671816))"
6302,10450,1097,Diemen,"POLYGON ((4.946050750842993 52.34345300947362, 4.948998479927462 52.34345300947362, 4.948998479927462 52.341651207671816, 4.946050750842993 52.341651207671816, 4.946050750842993 52.34345300947362))"
6303,10451,1097,Diemen,"POLYGON ((4.946050750842993 52.345254811275424, 4.948998479927462 52.345254811275424, 4.948998479927462 52.34345300947362, 4.946050750842993 52.34345300947362, 4.946050750842993 52.345254811275424))"
6304,10452,1098,Victor,"POLYGON ((4.946050750842993 52.34705661307723, 4.948998479927462 52.34705661307723, 4.948998479927462 52.345254811275424, 4.946050750842993 52.345254811275424, 4.946050750842993 52.34705661307723))"
6305,10453,1098,Victor,"POLYGON ((4.946050750842993 52.34885841487903, 4.948998479927462 52.34885841487903, 4.948998479927462 52.34705661307723, 4.946050750842993 52.34705661307723, 4.946050750842993 52.34885841487903))"
6306,10454,1098,Victor,"POLYGON ((4.946050750842993 52.350660216680836, 4.948998479927462 52.350660216680836, 4.948998479927462 52.34885841487903, 4.946050750842993 52.34885841487903, 4.946050750842993 52.350660216680836))"
6307,10455,1098,Victor,"POLYGON ((4.946050750842993 52.35246201848264, 4.948998479927462 52.35246201848264, 4.948998479927462 52.350660216680836, 4.946050750842993 52.350660216680836, 4.946050750842993 52.35246201848264))"
6308,10456,1098,Victor,"POLYGON ((4.946050750842993 52.354263820284444, 4.948998479927462 52.354263820284444, 4.948998479927462 52.35246201848264, 4.946050750842993 52.35246201848264, 4.946050750842993 52.354263820284444))"
6309,10457,1098,Victor,"POLYGON ((4.946050750842993 52.35606562208625, 4.948998479927462 52.35606562208625, 4.948998479927462 52.354263820284444, 4.946050750842993 52.354263820284444, 4.946050750842993 52.35606562208625))"
6310,10458,1098,Victor,"POLYGON ((4.946050750842993 52.35786742388805, 4.948998479927462 52.35786742388805, 4.948998479927462 52.35606562208625, 4.946050750842993 52.35606562208625, 4.946050750842993 52.35786742388805))"
6311,10459,1098,Victor,"POLYGON ((4.946050750842993 52.359669225689856, 4.948998479927462 52.359669225689856, 4.948998479927462 52.35786742388805, 4.946050750842993 52.35786742388805, 4.946050750842993 52.359669225689856))"
6312,10460,1095,Victor,"POLYGON ((4.946050750842993 52.36147102749166, 4.948998479927462 52.36147102749166, 4.948998479927462 52.359669225689856, 4.946050750842993 52.359669225689856, 4.946050750842993 52.36147102749166))"
6313,10461,1095,Victor,"POLYGON ((4.946050750842993 52.363272829293464, 4.948998479927462 52.363272829293464, 4.948998479927462 52.36147102749166, 4.946050750842993 52.36147102749166, 4.946050750842993 52.363272829293464))"
6314,10462,1095,Victor,"POLYGON ((4.946050750842993 52.36507463109527, 4.948998479927462 52.36507463109527, 4.948998479927462 52.363272829293464, 4.946050750842993 52.363272829293464, 4.946050750842993 52.36507463109527))"
6315,10463,1095,Victor,"POLYGON ((4.946050750842993 52.36687643289707, 4.948998479927462 52.36687643289707, 4.948998479927462 52.36507463109527, 4.946050750842993 52.36507463109527, 4.946050750842993 52.36687643289707))"
6316,10464,1019,Victor,"POLYGON ((4.946050750842993 52.368678234698876, 4.948998479927462 52.368678234698876, 4.948998479927462 52.36687643289707, 4.946050750842993 52.36687643289707, 4.946050750842993 52.368678234698876))"
6317,10465,1019,Victor,"POLYGON ((4.946050750842993 52.37048003650068, 4.948998479927462 52.37048003650068, 4.948998479927462 52.368678234698876, 4.946050750842993 52.368678234698876, 4.946050750842993 52.37048003650068))"
6318,10466,1019,Victor,"POLYGON ((4.946050750842993 52.372281838302484, 4.948998479927462 52.372281838302484, 4.948998479927462 52.37048003650068, 4.946050750842993 52.37048003650068, 4.946050750842993 52.372281838302484))"
6319,10467,1019,Victor,"POLYGON ((4.946050750842993 52.37408364010429, 4.948998479927462 52.37408364010429, 4.948998479927462 52.372281838302484, 4.946050750842993 52.372281838302484, 4.946050750842993 52.37408364010429))"
6320,10468,1019,Victor,"POLYGON ((4.946050750842993 52.37588544190609, 4.948998479927462 52.37588544190609, 4.948998479927462 52.37408364010429, 4.946050750842993 52.37408364010429, 4.946050750842993 52.37588544190609))"
6321,10469,1019,Nico,"POLYGON ((4.946050750842993 52.377687243707896, 4.948998479927462 52.377687243707896, 4.948998479927462 52.37588544190609, 4.946050750842993 52.37588544190609, 4.946050750842993 52.377687243707896))"
6322,10470,1019,Nico,"POLYGON ((4.946050750842993 52.3794890455097, 4.948998479927462 52.3794890455097, 4.948998479927462 52.377687243707896, 4.946050750842993 52.377687243707896, 4.946050750842993 52.3794890455097))"
6323,10471,1019,Nico,"POLYGON ((4.946050750842993 52.381290847311504, 4.948998479927462 52.381290847311504, 4.948998479927462 52.3794890455097, 4.946050750842993 52.3794890455097, 4.946050750842993 52.381290847311504))"
6324,10472,1019,Zebra,"POLYGON ((4.946050750842993 52.38309264911331, 4.948998479927462 52.38309264911331, 4.948998479927462 52.381290847311504, 4.946050750842993 52.381290847311504, 4.946050750842993 52.38309264911331))"
6325,10473,1023,Zebra,"POLYGON ((4.946050750842993 52.38489445091511, 4.948998479927462 52.38489445091511, 4.948998479927462 52.38309264911331, 4.946050750842993 52.38309264911331, 4.946050750842993 52.38489445091511))"
6326,10474,1023,Zebra,"POLYGON ((4.946050750842993 52.386696252716916, 4.948998479927462 52.386696252716916, 4.948998479927462 52.38489445091511, 4.946050750842993 52.38489445091511, 4.946050750842993 52.386696252716916))"
6327,10475,1023,Zebra,"POLYGON ((4.946050750842993 52.38849805451872, 4.948998479927462 52.38849805451872, 4.948998479927462 52.386696252716916, 4.946050750842993 52.386696252716916, 4.946050750842993 52.38849805451872))"
6328,10476,1023,Zebra,"POLYGON ((4.946050750842993 52.390299856320524, 4.948998479927462 52.390299856320524, 4.948998479927462 52.38849805451872, 4.946050750842993 52.38849805451872, 4.946050750842993 52.390299856320524))"
6329,10477,1023,Zebra,"POLYGON ((4.946050750842993 52.39210165812233, 4.948998479927462 52.39210165812233, 4.948998479927462 52.390299856320524, 4.946050750842993 52.390299856320524, 4.946050750842993 52.39210165812233))"
6330,10478,1023,Zebra,"POLYGON ((4.946050750842993 52.39390345992413, 4.948998479927462 52.39390345992413, 4.948998479927462 52.39210165812233, 4.946050750842993 52.39210165812233, 4.946050750842993 52.39390345992413))"
6331,10479,1024,Zebra,"POLYGON ((4.946050750842993 52.39570526172594, 4.948998479927462 52.39570526172594, 4.948998479927462 52.39390345992413, 4.946050750842993 52.39390345992413, 4.946050750842993 52.39570526172594))"
6332,10480,1024,Zebra,"POLYGON ((4.946050750842993 52.39750706352774, 4.948998479927462 52.39750706352774, 4.948998479927462 52.39570526172594, 4.946050750842993 52.39570526172594, 4.946050750842993 52.39750706352774))"
6333,10481,1024,Zebra,"POLYGON ((4.946050750842993 52.399308865329544, 4.948998479927462 52.399308865329544, 4.948998479927462 52.39750706352774, 4.946050750842993 52.39750706352774, 4.946050750842993 52.399308865329544))"
6334,10482,1025,Zebra,"POLYGON ((4.946050750842993 52.40111066713135, 4.948998479927462 52.40111066713135, 4.948998479927462 52.399308865329544, 4.946050750842993 52.399308865329544, 4.946050750842993 52.40111066713135))"
6335,10483,1025,Zebra,"POLYGON ((4.946050750842993 52.40291246893315, 4.948998479927462 52.40291246893315, 4.948998479927462 52.40111066713135, 4.946050750842993 52.40111066713135, 4.946050750842993 52.40291246893315))"
6336,10484,1025,Zebra,"POLYGON ((4.946050750842993 52.40471427073496, 4.948998479927462 52.40471427073496, 4.948998479927462 52.40291246893315, 4.946050750842993 52.40291246893315, 4.946050750842993 52.40471427073496))"
