Date,grid_id,LAT,LON,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,Incident_ID
2022-02-21,7100,52.38759715361782,4.867935930104563,13,True,12.226,0.0,1962.469,8.0,1.0,26.0,3.0,57.0,0.0,16.0,1.0,6.0,0.0,0.0,16.0,1.0,8.0,0.0,17.0,0.0,8.4,75.66171,4.35,0.46483517,0.3,0.3,0.0,0.0,51.0,995.0,995.1209,82.5,91.0,1.0,0.0,0.13568841,0.26883268,45.14377,67.32674,311.44373,311.53168,90.0,6.8,6.7,7.6,9.8,0.754,0.746,0.718,0.682,N305
2023-07-05,9462,52.364173730194366,4.923942782709474,10,True,15.8,0.0,1965.0,3.0,12.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.111,85.65516,10.761001,7.4539394,2.5,2.5,0.0,0.0,63.0,1004.8,1004.3204,100.0,62.0,100.0,100.0,0.07425744,0.21667624,40.42593,62.3372,261.2927,263.36758,83.159996,13.211,16.611,16.161001,10.861,0.721,0.431,0.536,0.651,N306
2023-07-05,10668,52.28489445091499,4.953420073554166,10,True,11.591,0.0,1972.75,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,13.3065,83.426476,10.5565,7.752306,1.9,1.9,0.0,0.0,61.0,1005.3,1005.54,100.0,34.0,100.0,78.0,0.08455727,0.25355315,39.30435,60.99636,261.57312,262.53952,75.96,13.2065,16.5065,16.0065,10.856501,0.701,0.428,0.538,0.66,N307
2022-01-31,8328,52.34795751397813,4.897413220949254,9,True,11.663,0.0,2005.245,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,14.0,0.0,3.0,0.0,5.861,80.77482,2.8109999,-2.8129034,0.5,0.5,0.0,0.0,53.0,1007.2,1006.7069,100.0,100.0,100.0,0.0,0.050591975,0.17848676,48.166058,74.86788,312.27362,313.44138,88.2,4.961,6.261,6.961,10.361,0.722,0.669,0.685,0.674,N308
2023-07-05,8825,52.34255210857271,4.90920413728713,10,True,7.182,0.0,1854.251,5.0,67.0,50.0,0.0,1.0,3.0,0.0,8.0,13.0,4.0,11.0,0.0,0.0,6.0,1.0,6.0,0.0,13.1545,84.809265,10.6545,7.5668983,2.3,2.3,0.0,0.0,61.0,1005.0,1004.40076,100.0,24.0,100.0,100.0,0.07120872,0.23010647,39.732323,63.102768,265.32266,266.72958,86.399994,13.054501,16.404501,15.9545,10.804501,0.727,0.486,0.538,0.661,N309
2023-07-05,7091,52.37138093740158,4.867935930104563,10,True,11.752,0.3,1918.338,5.0,1.0,15.0,43.0,22.0,64.0,7.0,11.0,10.0,6.0,7.0,5.0,2.0,18.0,15.0,100.0,0.0,13.174,84.81139,10.674,7.592182,2.3,2.3,0.0,0.0,61.0,1005.0,1004.7601,100.0,24.0,100.0,100.0,0.07126182,0.23036659,39.732323,63.102768,265.32266,266.72958,86.399994,13.074,16.424002,15.974,10.824,0.727,0.486,0.538,0.661,N310
2022-02-19,9848,52.38399355001421,4.9327859699628815,12,True,13.3,0.0,1990.714,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,58.22214,-0.7,-0.3068118,0.0,0.0,0.0,0.0,3.0,1011.5,1011.7465,95.1,39.0,66.0,68.0,0.16190486,0.41804868,34.47176,48.176823,245.30846,245.73322,64.799995,7.0,6.9,7.5,9.9,0.704,0.714,0.693,0.648,N311
2008-07-19,6580,52.35156111758174,4.856145013766686,8,True,17.604,0.0,1670.814,0.0,0.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,17.1915,89.167816,15.3914995,15.067356,0.2,0.2,0.0,0.0,51.0,1005.2,1004.2544,69.9,65.0,18.0,2.0,0.14500056,0.2125628,27.059933,36.783474,229.31612,229.76372,42.839996,16.491499,15.991499,14.9915,11.091499,0.607,0.501,0.523,0.643,N312
2020-07-17,3867,52.41822778424848,4.791294973908368,16,True,16.468,0.2,1913.302,34.0,0.0,3.0,69.0,0.0,41.0,0.0,1.0,14.0,9.0,0.0,0.0,1.0,0.0,7.0,10.0,0.0,21.187,75.03352,16.587,21.819908,0.3,0.3,0.0,0.0,51.0,1020.4,1020.2818,20.1,11.0,17.0,0.0,0.28394547,0.6281246,11.440979,14.33234,294.14554,295.27768,24.48,22.137,17.237,15.087001,11.237,0.51,0.46,0.474,0.637,N313
2022-06-05,2623,52.42903859505931,4.761817683063677,19,True,21.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.6565,94.727615,15.8065,17.128014,1.1,1.1,0.0,0.0,55.0,1011.4,1011.6383,93.600006,4.0,100.0,100.0,0.026162615,0.100013375,10.383987,19.85556,303.6901,315.0001,17.28,16.9065,15.2065,12.7565,9.7065,0.611,0.503,0.525,0.658,N314
2023-07-05,12913,52.27588544190598,5.006479197074608,10,True,12.833,0.4,1987.382,6.0,5.0,12.0,21.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,83.425705,10.55,7.743891,1.9,1.9,0.0,0.0,61.0,1005.3,1005.4197,100.0,34.0,100.0,78.0,0.08453602,0.25345767,39.30435,60.99636,261.57312,262.53952,75.96,13.2,16.5,16.0,10.85,0.701,0.428,0.538,0.66,N315
2023-07-05,9817,52.328137694158286,4.9327859699628815,10,True,7.114,0.287,1990.791,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,22.0,0.0,11.0,7.0,5.0,0.0,0.0,46.0,0.0,13.117499,85.65584,10.7675,7.4623795,2.5,2.5,0.0,0.0,63.0,1004.8,1004.4403,100.0,62.0,100.0,100.0,0.07427621,0.2167579,40.42593,62.3372,261.2927,263.36758,83.159996,13.2175,16.6175,16.167501,10.867499,0.721,0.431,0.536,0.651,N316
2023-10-13,4378,52.21282237884284,4.806033619330712,16,True,12.252,0.371,1665.575,0.0,0.0,0.0,14.0,4.0,32.0,0.0,3.0,11.0,0.0,4.0,1.0,4.0,14.0,16.0,24.0,0.0,18.543499,87.30966,16.3935,15.664135,0.2,0.2,0.0,0.0,51.0,999.9,1000.13434,90.9,3.0,97.0,100.0,0.058443844,0.2710923,34.98674,55.022316,220.40938,222.87889,62.279995,17.293499,16.793499,16.4935,16.3935,0.419,0.402,0.315,0.342,N317
2019-08-10,7782,52.265074631095146,4.885622304611378,19,True,12.053,0.275,1893.967,0.0,2.0,0.0,0.0,9.0,1.0,3.0,0.0,3.0,0.0,1.0,25.0,1.0,20.0,0.0,26.0,0.0,19.15,63.88077,12.15,14.351192,0.0,0.0,0.0,0.0,0.0,1010.2,1010.5545,6.2999997,7.0,0.0,0.0,0.14518753,0.8015436,37.490158,58.494183,228.50363,229.74301,68.4,20.3,19.7,18.1,14.9,0.31,0.262,0.261,0.343,N318
2012-06-22,13261,52.22723679325726,5.015322384328015,20,True,8.168,0.0,1940.845,6.0,16.0,15.0,11.0,5.0,5.0,13.0,11.0,20.0,5.0,1.0,0.0,4.0,8.0,11.0,95.0,0.0,15.0065,71.07791,9.8065,11.106018,0.0,0.0,0.0,0.0,1.0,1016.2,1016.44073,28.5,9.0,34.0,0.0,0.07967167,0.4939294,26.478971,43.28691,223.89838,226.34781,48.96,16.4065,16.206501,13.2565,9.5565,0.692,0.677,0.624,0.659,N319
2019-08-10,7070,52.333543099563705,4.867935930104563,18,True,12.891,0.0,1933.062,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6915,62.95991,12.4415,14.8462105,0.0,0.0,0.0,0.0,0.0,1009.1,1008.27637,4.8,4.0,2.0,0.0,0.19316354,0.8500767,38.459393,59.644947,226.8965,227.93575,72.72,20.8915,18.991499,17.0915,12.2915,0.591,0.526,0.522,0.621,N320
2019-10-11,11223,52.38399355001421,4.965210989892042,19,True,11.864,0.0,1527.864,5.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6935,83.160446,12.8435,11.307669,0.0,0.0,0.0,0.0,3.0,1005.5,1005.6191,100.0,100.0,94.0,87.0,0.04504127,0.30048692,36.23682,55.776768,220.97165,223.16928,61.56,13.4435,12.643499,13.5435,13.7935,0.708,0.671,0.51,0.578,N321
2023-07-06,10543,52.28489445091499,4.950472344469697,13,True,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.063,56.1776,11.063,18.721252,0.0,0.0,0.0,0.0,0.0,1018.0,1018.35596,9.3,1.0,2.0,24.0,0.4537725,1.029194,19.469975,25.40743,250.55988,249.25385,37.44,20.513,16.213001,15.912999,10.912999,0.603,0.497,0.537,0.66,N322
2023-07-06,10992,52.41822778424848,4.959315531723102,15,True,9.177,0.15,1953.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,63.0,0.0,19.719501,50.734543,9.2195,17.574446,0.0,0.0,0.0,0.0,1.0,1018.0,1018.59393,30.000002,0.0,0.0,100.0,0.41662225,1.1327913,18.448023,24.023088,252.97939,250.75038,37.8,21.369501,16.5195,16.0695,11.0695,0.582,0.487,0.532,0.65,N323
2017-09-13,11555,52.30651607253664,4.974054177145448,9,True,17.299,0.467,1340.524,53.0,1.0,0.0,0.0,0.0,92.0,21.0,0.0,0.0,0.0,2.0,1.0,0.0,53.0,6.0,0.0,0.0,14.911,65.76299,8.561001,7.288107,0.0,0.0,0.0,0.0,1.0,993.6,993.1288,34.2,22.0,24.0,0.0,0.19994317,0.5811459,49.6813,72.82774,256.16513,256.85678,86.76,14.211,14.561001,15.511001,13.961,0.711,0.676,0.48,0.6,N324
2022-02-21,3695,52.333543099563705,4.788347244823899,8,True,9.816,0.298,1664.319,0.0,35.0,3.0,0.0,1.0,9.0,4.0,0.0,4.0,0.0,1.0,8.0,1.0,1.0,0.0,5.0,0.0,5.2435,67.89483,-0.20650001,-2.4349675,0.0,0.0,0.0,0.0,3.0,994.6,994.7221,100.0,21.0,100.0,99.0,0.06903044,0.28556818,37.868507,59.430534,245.8716,247.94073,67.32,5.2935004,6.9435,7.6435003,9.8435,0.733,0.743,0.717,0.68,N325
2023-11-02,8080,52.35156111758174,4.891517762780315,19,True,8.266,0.189,1985.626,3.0,7.0,2.0,25.0,0.0,11.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,69.0,0.0,9.8785,74.60756,5.5785003,2.293365,0.0,0.0,0.0,0.0,3.0,970.9,969.84595,100.0,100.0,87.0,3.0,0.06254682,0.3098305,44.519352,68.654366,197.4094,199.29015,81.72,9.6285,11.0785,12.778501,13.9285,0.74,0.743,0.708,0.632,N326
2020-06-22,10516,52.23624580226628,4.950472344469697,10,True,11.7,0.0,1993.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.163,55.461876,10.962999,19.629738,0.0,0.0,0.0,0.0,1.0,1025.5,1025.8585,25.199999,28.0,0.0,0.0,0.43762952,1.0524902,12.849528,16.09969,281.3099,280.30478,27.359999,20.063,17.063,14.313,10.363,0.49,0.426,0.491,0.646,N327
2020-02-22,6593,52.37498454100519,4.856145013766686,12,True,13.576,0.373,1934.083,0.0,0.0,2.0,18.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.937,84.73925,7.487,4.9801826,0.0,0.0,0.0,0.0,2.0,1014.2,1014.0777,72.9,38.0,16.0,97.0,0.09334757,0.18692958,29.533169,52.089397,224.01233,229.4847,64.079994,8.187,7.437,7.787,9.987,0.705,0.716,0.709,0.663,N328
2022-02-18,13408,52.26687643289695,5.018270113412484,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.8935003,63.736965,0.4935,-2.0476818,0.0,0.0,0.0,0.0,1.0,992.2,992.2,40.5,21.0,36.0,0.0,0.081720196,0.36146677,47.27528,69.68488,253.63501,255.0304,93.96,7.7435,7.9935,7.4435,9.7935,0.728,0.73,0.705,0.679,N329
2022-11-05,9114,52.412822378843074,4.915099595456067,15,True,7.55,0.316,1989.952,0.0,0.0,0.0,0.0,30.0,33.0,4.0,0.0,21.0,17.0,0.0,2.0,1.0,0.0,0.0,16.0,0.0,10.5435,82.81165,7.7435,7.350563,0.1,0.1,0.0,0.0,51.0,1014.8,1014.8,100.0,100.0,100.0,100.0,0.04856398,0.21923625,17.873554,29.548521,198.79999,202.19034,37.44,10.5435,10.3435,13.1935,13.643499,0.667,0.654,0.521,0.605,N330
2017-09-13,4679,52.304714270734834,4.81192907749965,9,True,21.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9045,64.87685,8.3545,7.326462,0.0,0.0,0.0,0.0,1.0,993.7,993.1109,36.0,20.0,30.0,0.0,0.20359564,0.5959426,49.00498,73.21819,257.69946,258.08234,90.0,14.2545,14.5045,15.3545,13.7545,0.722,0.705,0.534,0.61,N331
2023-07-05,5395,52.2434530094735,4.829615452006465,10,True,10.5,0.0,1980.833,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.35,80.42512,10.05,7.565323,1.6,1.6,0.0,0.0,61.0,1005.4,1005.75977,100.0,33.0,100.0,45.0,0.08771625,0.30032563,39.875587,62.57997,263.26004,264.38788,76.67999,13.35,15.85,16.6,12.65,0.405,0.252,0.267,0.369,N332
2023-07-05,12919,52.2866962527168,5.006479197074608,10,True,14.696,0.0,635.484,2.0,0.0,0.0,5.0,0.0,6.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,13.3065,83.426476,10.5565,7.752306,1.9,1.9,0.0,0.0,61.0,1005.3,1005.54,100.0,34.0,100.0,78.0,0.08455727,0.25355315,39.30435,60.99636,261.57312,262.53952,75.96,13.2065,16.5065,16.0065,10.856501,0.701,0.428,0.538,0.66,N333
2021-03-11,5224,52.385795351816014,4.823719993837528,18,True,11.389,0.6,1900.394,9.0,0.0,15.0,0.0,0.0,16.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.987,74.79911,3.787,1.7907472,0.0,0.0,0.0,0.0,3.0,996.0,995.8789,86.100006,3.0,90.0,98.0,0.057768133,0.27067024,32.44996,52.25459,250.55988,251.93944,61.199997,8.137,6.437,6.537,9.187,0.68,0.667,0.678,0.68,N334
2023-01-11,7919,52.2866962527168,4.888570033695846,21,True,15.703,0.583,1933.351,4.0,14.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,3.0,0.0,8.8805,85.79279,6.6305003,2.9326906,0.1,0.1,0.0,0.0,51.0,1007.2,1007.2,75.3,24.0,61.0,57.0,0.024875617,0.16210383,34.921856,54.948074,232.53937,234.33131,68.4,7.7805004,8.1805,8.3805,9.580501,0.424,0.422,0.41,0.367,N335
2011-07-12,11498,52.42903859505931,4.971106448060979,23,True,21.5,0.0,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,89.22047,12.45,10.40443,2.0,2.0,0.0,0.0,61.0,1013.0,1013.2412,100.0,65.0,100.0,76.0,0.019987155,0.1747433,31.293089,48.02999,23.025528,23.875284,56.16,16.4,18.1,14.7,10.15,0.478,0.423,0.494,0.625,N336
2019-06-11,4506,52.21822778424824,4.808981348415181,16,True,16.2,0.575,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,16.6435,73.05623,11.7935,15.107977,0.0,0.0,0.0,0.0,1.0,1012.1,1012.33844,48.0,19.0,3.0,97.0,0.22076283,0.510803,14.336861,18.193361,298.49554,297.072,27.72,18.7435,16.4435,14.0935,10.393499,0.375,0.37,0.292,0.361,N337
2020-06-13,4406,52.26327282929334,4.806033619330712,0,True,11.536,0.353,1964.012,3.0,0.0,0.0,1.0,27.0,8.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,18.0,14.0,0.0,15.912999,94.39403,15.013,16.438314,2.6,2.6,0.0,0.0,63.0,1009.0,1009.5963,90.0,14.0,79.0,100.0,0.0,0.10143292,7.8954163,6.6087217,24.227736,29.357658,28.08,15.863,17.213001,13.412999,10.613,0.298,0.223,0.254,0.362,N338
2022-02-19,3694,52.33174129776189,4.788347244823899,16,True,15.917,0.298,2000.583,0.0,4.0,1.0,6.0,2.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9805,77.14822,2.2805,0.89772606,0.5,0.5,0.0,0.0,53.0,1008.4,1008.2765,100.0,26.0,100.0,100.0,0.051524725,0.21391493,22.881958,36.707645,204.14554,206.81627,49.68,6.8805003,7.2305,7.6305003,9.8805,0.709,0.712,0.701,0.679,N339
2022-02-20,11169,52.2866962527168,4.965210989892042,9,True,11.009,0.54,1799.25,15.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,1.0,9.356501,90.3512,7.8564997,3.2361102,0.5,0.5,0.0,0.0,53.0,1003.9,1004.1428,100.0,38.0,100.0,100.0,0.03581738,0.113675475,38.141315,59.52968,236.15991,237.84773,64.439995,6.7565,6.5565,7.5065,9.7565,0.752,0.742,0.71,0.68,N340
2019-06-08,5399,52.25066021668071,4.829615452006465,15,True,10.038,0.181,1985.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4435,53.58384,6.9935,9.766812,0.0,0.0,0.0,0.0,1.0,1015.2,1015.4398,27.0,9.0,17.0,29.0,0.32462415,0.8690275,41.046314,60.12108,232.12495,232.78693,78.479996,16.293499,14.7435,13.9935,10.143499,0.395,0.36,0.28,0.36,N341
2020-02-09,4917,52.28309264911319,4.8178245356685885,21,True,13.67,0.37,1899.793,3.0,11.0,35.0,0.0,0.0,0.0,21.0,6.0,3.0,6.0,0.0,0.0,2.0,7.0,19.0,2.0,1.0,10.65,88.93311,8.9,2.6592374,1.3,1.3,0.0,0.0,61.0,982.8,983.1547,100.0,93.0,71.0,23.0,0.026614537,0.14215648,52.82195,80.78932,236.95976,237.37216,109.079994,9.0,7.55,6.8,8.2,0.426,0.408,0.4,0.397,N342
2022-02-18,11556,52.30831787433844,4.974054177145448,18,True,20.538,0.0,1903.846,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0045004,64.922295,0.8545,-2.7437778,0.0,0.0,0.0,0.0,1.0,989.4,988.797,49.199997,36.0,28.0,0.0,0.08346718,0.35232276,53.208195,78.863014,261.0476,262.1289,91.439995,7.9045,7.8045,7.4045,9.804501,0.727,0.725,0.696,0.663,N343
2022-02-18,11532,52.265074631095146,4.974054177145448,19,True,13.003,0.0,1947.772,30.0,32.0,31.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,6.9065,63.739998,0.5065,-2.0326118,0.0,0.0,0.0,0.0,1.0,992.2,992.44183,40.5,21.0,36.0,0.0,0.08177017,0.36175895,47.27528,69.68488,253.63501,255.0304,93.96,7.7565,8.0065,7.4564996,9.8065,0.728,0.73,0.705,0.679,N344
2009-05-26,11678,52.30291246893303,4.977001906229918,8,True,8.667,0.202,1887.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,18.574001,87.5906,16.474,16.923866,0.0,0.0,0.0,0.0,3.0,1007.0,1006.6465,80.399994,77.0,16.0,5.0,0.15368143,0.26559544,26.785547,38.30407,216.25392,216.97768,47.16,17.524,15.874,11.824,8.374,0.544,0.532,0.579,0.657,N345
2011-09-12,3013,52.23084039686088,4.773608599401553,19,True,12.544,0.15,1728.661,2.0,1.0,3.0,4.0,2.0,17.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,19.0,0.0,16.85,75.040924,12.4,11.688609,0.0,0.0,0.0,0.0,0.0,1006.5,1006.8557,2.6999998,3.0,0.0,0.0,0.08126663,0.4793973,40.541176,59.261288,232.21419,233.89577,67.67999,16.95,17.0,15.95,14.75,0.386,0.392,0.389,0.357,N346
2022-08-21,4893,52.23984940586989,4.8178245356685885,16,True,8.322,0.161,2004.746,0.0,0.0,0.0,4.0,0.0,12.0,0.0,16.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,20.417501,64.15991,13.4175,19.775146,0.0,0.0,0.0,0.0,1.0,1016.4,1016.16345,35.7,3.0,5.0,100.0,0.21222912,0.86023164,11.901798,15.84409,273.46817,271.3019,28.44,21.6175,19.317501,18.817501,15.5175,0.304,0.292,0.229,0.34,N347
2020-02-24,12406,52.26327282929334,4.994688280736732,14,True,8.552,0.25,1716.95,1.0,12.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,16.0,0.0,9.813,89.46926,8.162999,3.5640635,2.3,2.3,0.0,0.0,61.0,1004.3,1004.6637,100.0,100.0,100.0,100.0,0.040502287,0.12792301,39.555794,61.627327,229.05945,230.45158,69.479996,7.213,7.113,7.863,9.962999,0.761,0.736,0.71,0.642,N348
2021-05-04,12208,52.35696652298716,4.988792822567794,12,True,10.5,0.0,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.5305,78.91826,5.0805,1.0521703,0.6,0.6,0.0,0.0,53.0,994.5,994.37946,95.4,46.0,90.0,0.0,0.1706213,0.23492622,44.274147,65.22361,243.43501,244.84941,95.399994,10.1305,8.6305,8.2805,8.6305,0.619,0.558,0.584,0.651,N349
2022-02-20,12229,52.39480436082504,4.988792822567794,20,True,9.545,0.264,1937.551,0.0,1.0,0.0,26.0,1.0,0.0,5.0,0.0,4.0,5.0,2.0,0.0,0.0,27.0,0.0,7.0,0.0,9.893499,90.69689,8.4435,2.0236654,1.4,1.4,0.0,0.0,61.0,989.2,989.31964,100.0,100.0,100.0,0.0,0.019803189,0.11361992,51.166878,77.66077,224.71497,226.31468,86.03999,8.393499,6.8435,7.4935,9.8435,0.762,0.753,0.701,0.649,N350
2011-09-12,5572,52.33714670316731,4.832563181090935,19,True,13.286,0.339,1984.585,34.0,1.0,14.0,13.0,11.0,0.0,15.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,16.9305,76.04493,12.6805,11.861919,0.0,0.0,0.0,0.0,0.0,1006.5,1006.3815,2.6999998,3.0,0.0,0.0,0.07786178,0.46245754,40.541176,59.261288,232.21419,233.89577,67.67999,17.130499,16.9805,15.6805,13.9805,0.467,0.472,0.462,0.435,N351
2020-02-23,12361,52.40741697343766,4.991740551652264,14,True,12.295,0.254,1983.846,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,9.5065,81.553696,6.5065,2.9175396,0.7,0.7,0.0,0.0,53.0,1008.3,1008.66583,70.50001,11.0,73.0,56.0,0.060639735,0.21952891,39.12092,59.102524,284.93146,287.00018,81.72,9.4065,7.9564996,7.8065,10.0565,0.75,0.742,0.697,0.63,N352
2020-06-06,9134,52.22363318965365,4.918047324540537,18,True,12.654,0.37,1704.619,2.0,1.0,0.0,0.0,39.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,33.0,0.0,1.0,0.0,11.726,72.65547,6.976,6.857107,0.3,0.3,0.0,0.0,51.0,999.0,999.7194,100.0,98.0,100.0,82.0,0.084909804,0.3772148,28.082308,42.340958,216.13547,217.74687,49.68,14.076,13.626,13.476,10.026,0.509,0.39,0.507,0.653,N353
2007-01-19,11028,52.25786742388793,4.962263260807573,8,True,3.242,0.0,64.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,9.25,76.068825,5.25,3.3841906,0.0,0.0,0.0,0.0,0.0,1006.3,1006.4217,8.1,5.0,6.0,0.0,0.060858343,0.27994323,32.24161,51.98106,276.41074,277.96167,56.88,8.1,8.5,8.95,11.7,0.726,0.735,0.711,0.623,N354
2011-05-01,4057,52.31011967614025,4.797190432077306,23,True,6.366,0.0,1303.256,2.0,18.0,3.0,1.0,0.0,13.0,0.0,38.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,9.9695,53.55496,0.9695,4.194997,0.0,0.0,0.0,0.0,0.0,1014.8,1015.4124,0.0,0.0,0.0,0.0,0.090748586,0.57019,26.089447,40.7373,62.02062,64.34078,39.239998,11.8695,13.8195,11.6195,7.4694996,0.317,0.332,0.399,0.465,N355
2011-07-14,8789,52.277687243707774,4.90920413728713,20,True,17.738,0.819,1849.429,7.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,30.0,0.0,2.0,0.0,14.2065,88.34657,12.3065,9.897026,3.0,3.0,0.0,0.0,63.0,1010.6,1010.9603,100.0,100.0,100.0,98.0,0.044085793,0.18899035,34.494312,54.61688,288.24594,291.66122,64.079994,14.3065,15.356501,14.7065,10.4565,0.717,0.583,0.478,0.605,N356
2023-05-15,4674,52.29570526172581,4.81192907749965,21,True,18.235,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.106501,77.10948,5.3065,4.707775,0.0,0.0,0.0,0.0,1.0,1019.0,1019.4936,38.1,8.0,2.0,99.0,0.032767754,0.26519555,22.26477,35.65454,345.9637,348.34973,40.68,11.4565,12.8065,11.9065,8.4565,0.377,0.379,0.387,0.398,N357
